STATE,COUNTY,METRO_NAME,POPESTIMATE2019,LATITUDE,LONGITUDE,METRO_POPULATION,PERCENT_METRO_POPULATION
Vermont,Windsor,Rural,55062,43.58010937,-72.58595157,,
Virginia,Accomack,Rural,32316,37.76707161,-75.63234615,,
Virginia,Albemarle,Charlottesville,109330,38.02080697,-78.55481085,109330,1.000
Virginia,Alexandria,Rural,159428,38.814003,-77.08183073,,
Virginia,Alleghany,Rural,14860,37.78636074,-80.00222498,,
Virginia,Amelia,Rural,13145,37.34081025,-77.98584649,,
Virginia,Amherst,Rural,31605,37.60308293,-79.14548696,,
Virginia,Appomattox,Rural,15911,37.37569884,-78.81340003,,
Virginia,Arlington,Washington DC,236842,38.8767675,-77.10139853,3503534,0.068
Virginia,Augusta,Rural,75558,38.16404586,-79.12461614,,
Virginia,Bath,Rural,4147,38.05852573,-79.73912095,,
Virginia,Bedford,Lynchburg,78997,37.3080028,-79.5281964,216050,0.366
Virginia,Bland,Rural,6280,37.13128068,-81.13599391,,
Virginia,Botetourt,Rural,33419,37.55531756,-79.80982182,,
Virginia,Bristol,Rural,16762,36.616302400000000,-82.16359122,,
Virginia,Brunswick,Rural,16231,36.76366949,-77.8593436,,
Virginia,Buchanan,Rural,21004,37.26818323,-82.03749726,,
Virginia,Buckingham,Rural,17148,37.57242268,-78.52518834,,
Virginia,Buena Vista,Rural,6478,37.73484642,-79.35296097,,
Virginia,Campbell,Lynchburg,54885,37.20553386,-79.09678609,216050,0.254
Virginia,Caroline,Rural,30725,38.02679129,-77.34901405,,
Virginia,Carroll,Rural,29791,36.73066666,-80.73455942,,
Virginia,Charles City,Rural,6963,37.35358063,-77.05634116,,
Virginia,Charlotte,Rural,11880,37.01909701,-78.66314092,,
Virginia,Charlottesville,Rural,47266,38.03527919,-78.48569588,,
Virginia,Chesapeake,Norfolk-Virginia Beach-Newport News,244835,36.67670048,-76.30545744,1268860,0.193
Virginia,Chesterfield,Richmond-Petersburg,352802,37.37373208,-77.58680140000000,1021822,0.345
Virginia,Clarke,Rural,14619,39.11271747,-77.99199425,,
Virginia,Colonial Heights,Rural,17370,37.26420587,-77.39609676,,
Virginia,Covington,Rural,5538,37.7824656,-79.98631446,,
Virginia,Craig,Rural,5131,37.48133648,-80.21072274,,
Virginia,Culpeper,Rural,52605,38.48199985,-77.95630870000000,,
Virginia,Cumberland,Rural,9932,37.51328851,-78.24398086,,
Virginia,Danville,Rural,40044,36.58022376,-79.40395668,,
Virginia,Dickenson,Rural,14318,37.12560977,-82.35124171,,
Virginia,Dinwiddie,Rural,28544,37.07544585,-77.63451754,,
Virginia,Emporia,Rural,5346,36.69455571,-77.53406129,,
Virginia,Essex,Rural,10953,37.93357639,-76.94230311,,
Virginia,Fairfax,Fairfax,1147532,38.83677558,-77.27565836,1147532,1.000
Virginia,Fairfax City,Rural,24019,38.85157547,-77.29779640000000,,
Virginia,Falls Church,Rural,14617,38.88485255,-77.17560759,,
Virginia,Fauquier,Rural,71222,38.73564842,-77.80647472,,
Virginia,Floyd,Rural,15749,36.9302126,-80.36738849,,
Virginia,Fluvanna,Rural,27270,37.84157909,-78.27715475,,
Virginia,Franklin,Rural,56042,36.99536167,-79.88023649,,
Virginia,Franklin City,Rural,7967,36.6831435,-76.93859681,,
Virginia,Frederick,Rural,89313,39.20172582,-78.25974949,,
Virginia,Fredericksburg,Rural,29036,38.2977863,-77.4922454,,
Virginia,Galax,Rural,6347,36.66601852,-80.91703124,,
Virginia,Giles,Rural,16720,37.31234791,-80.70636931,,
Virginia,Gloucester,Rural,37348,37.40809042,-76.53524337,,
Virginia,Goochland,Rural,23753,37.71714806,-77.90381514,,
Virginia,Grayson,Rural,15550,36.65677234,-81.23215889,,
Virginia,Greene,Rural,19819,38.29545894,-78.46525378,,
Virginia,Greensville,Rural,11336,36.67878901,-77.56351439,,
Virginia,Halifax,Rural,33911,36.76654925,-78.93512622,,
Virginia,Hampton,Newport News-Hampton,134510,37.03513786,-76.35879121,313735,0.429
Virginia,Hanover,Richmond-Petersburg,107766,37.7583355,-77.49464673,1021822,0.106
Virginia,Harrisonburg,Rural,53016,38.43542574,-78.87536254,,
Virginia,Henrico,Richmond-Petersburg,330818,37.53460572,-77.39326555,1021822,0.324
Virginia,Henry,Rural,50557,36.68542395,-79.87634026,,
Virginia,Highland,Rural,2190,38.35799465,-79.56124594,,
Virginia,Hopewell,Rural,22529,37.29186313,-77.29754684,,
Virginia,Isle of Wight,Rural,37109,36.90579348,-76.70842863,,
Virginia,James City,Norfolk-Virginia Beach-Newport News,76523,37.31156958,-76.76950618,1268860,0.060
Virginia,King and Queen,Rural,7025,37.71044922,-76.88689628,,
Virginia,King George,Rural,26836,38.26818502,-77.15852768,,
Virginia,King William,Rural,17148,37.70965316,-77.09384941,,
Virginia,Lancaster,Rural,10603,37.71889653,-76.46400482,,
Virginia,Lee,Rural,23423,36.70586667,-83.12606515,,
Virginia,Lexington,Rural,7446,37.78258621,-79.44262866,,
Virginia,Loudoun,Washington DC,413538,39.08990083,-77.63481877,3503534,0.118
Virginia,Louisa,Rural,37591,37.97850256,-77.96274807,,
Virginia,Lunenburg,Rural,12196,36.94618528,-78.24133319,,
Virginia,Lynchburg,Lynchburg,82168,37.40021399,-79.19888138,216050,0.380
Virginia,Madison,Rural,13261,38.41531222,-78.28220331,,
Virginia,Manassas,Rural,41085,38.7464321,-77.48509905,,
Virginia,Manassas Park,Rural,17478,38.77058531,-77.44399307,,
Virginia,Martinsville,Rural,12554,36.68212094,-79.86352771,,
Virginia,Mathews,Rural,8834,37.44164146,-76.34098896,,
Virginia,Mecklenburg,Rural,30587,36.67882005,-78.36131056,,
Virginia,Middlesex,Rural,10582,37.63191998,-76.55064617,,
Virginia,Montgomery,Rural,98535,37.17746986,-80.37868691,,
Virginia,Nelson,Rural,14930,37.78790447,-78.88498513,,
Virginia,New Kent,Rural,23091,37.50694406,-76.99828634,,
Virginia,Newport News,Newport News-Hampton,179225,37.08166899,-76.51754109,313735,0.571
Virginia,Norfolk,Norfolk-Virginia Beach-Newport News,242742,36.89934014,-76.26420872,1268860,0.191
Virginia,Northampton,Rural,11710,37.34062933,-75.87751591,,
Virginia,Northumberland,Rural,12095,37.89202088,-76.41949732,,
Virginia,Norton,Rural,3981,36.93357076,-82.62750411,,
Virginia,Nottoway,Rural,15232,37.1435975,-78.05065922,,
Virginia,Orange,Rural,37051,38.24530219,-78.01560400000000,,
Virginia,Page,Rural,23902,38.61807452,-78.48797204,,
Virginia,Patrick,Rural,17608,36.680163800000000,-80.2865648,,
Virginia,Petersburg,Rural,31346,37.20530399,-77.39368102,,
Virginia,Pittsylvania,Danville,60354,36.81980341,-79.39731264,60354,1.000
Virginia,Poquoson,Rural,12271,37.14259351,-76.35798148,,
Virginia,Portsmouth,Norfolk-Virginia Beach-Newport News,94398,36.85914825,-76.35971629,1268860,0.074
Virginia,Powhatan,Rural,29652,37.55016038,-77.91267882,,
Virginia,Prince Edward,Rural,22802,37.22554789,-78.43597949,,
Virginia,Prince George,Rural,38353,37.18497668,-77.22922187,,
Virginia,Prince William,Washington DC,470335,38.70916224,-77.48713689,3503534,0.134
Virginia,Pulaski,Rural,34027,37.06474963,-80.71229738,,
Virginia,Radford,Rural,18249,37.12222899,-80.56027320000000,,
Virginia,Rappahannock,Rural,7370,38.68295619,-78.15826963,,
Virginia,Richmond,Rural,9023,37.937575,-76.72920628,,
Virginia,Richmond City,Richmond-Petersburg,230436,37.53255773,-77.47966921,1021822,0.226
Virginia,Roanoke City,Roanoke,94186,37.27791025,-79.96189766,94186,1.000
Virginia,Roanoke,Rural,99143,37.26865804,-80.06396753,,
Virginia,Rockbridge,Rural,22573,37.81204314,-79.44605905,,
Virginia,Rockingham,Rural,81948,38.51006137,-78.87260325,,
Virginia,Russell,Rural,26586,36.93028320000000,-82.10095486,,
Virginia,Salem,Rural,25301,37.2836193,-80.06219455,,
Virginia,Scott,Rural,21566,36.71466456,-82.60171704,,
Virginia,Shenandoah,Rural,43616,38.85905135,-78.56813762,,
Virginia,Smyth,Rural,30104,36.84455636,-81.53344948,,
Virginia,Southampton,Rural,17631,36.72231125,-77.10642712,,
Virginia,Spotsylvania,Rural,136215,38.18574462,-77.655399,,
Virginia,Stafford,Rural,152882,38.41758738,-77.45917053,,
Virginia,Staunton,Rural,24932,38.15965544,-79.05979937,,
Virginia,Suffolk,Norfolk-Virginia Beach-Newport News,92108,36.70155394,-76.63603554,1268860,0.073
Virginia,Surry,Rural,6422,37.11781893,-76.88450012,,
Virginia,Sussex,Rural,11159,36.92432914,-77.25791182,,
Virginia,Tazewell,Rural,40595,37.12191123,-81.56685568,,
Virginia,Virginia Beach,Norfolk-Virginia Beach-Newport News,449974,36.73285734,-76.04566934,1268860,0.355
Virginia,Warren,Rural,40164,38.90847745,-78.20280433,,
Virginia,Washington,Johnson-Kinsport-Bristol,53740,36.72341572,-81.95666289,454640,0.118
Virginia,Waynesboro,Rural,22630,38.06451466,-78.90293905,,
Virginia,Westmoreland,Rural,18015,38.11021557,-76.80213247,,
Virginia,Williamsburg,Rural,14954,37.28131268,-76.70905141,,
Virginia,Winchester,Rural,28078,39.17054517,-78.17325058,,
Virginia,Wise,Rural,37383,36.9746148,-82.62410519,,
Virginia,Wythe,Rural,28684,36.91582035,-81.07834059,,
Virginia,York,Norfolk-Virginia Beach-Newport News,68280,37.24374789,-76.54412815,1268860,0.054
Washington,Adams,Rural,19983,46.98299757,-118.56017340000000,,
Washington,Asotin,Rural,22582,46.18894415,-117.2022851,,
Washington,Benton,Richland-Kennewick-Pasco,204390,46.23946995,-119.51208340000000,299612,0.682
Washington,Chelan,Rural,77200,47.87046092,-120.6173956,,
Washington,Clallam,Rural,77331,48.04754642,-123.92263190000000,,
Washington,Clark,Portland-Vancouver,488241,45.77568046,-122.48292040000000,2427975,0.201
Washington,Columbia,Rural,3985,46.29442881,-117.9051983,,
Washington,Cowlitz,Rural,110593,46.19074721,-122.6782231,,
Washington,Douglas,Rural,43429,47.7361335,-119.69293700000000,,
Washington,Ferry,Rural,7627,48.471143100000000,-118.5154041,,
Washington,Franklin,Richland-Kennewick-Pasco,95222,46.53351425,-118.9018212,299612,0.318
Washington,Garfield,Rural,2225,46.43197502,-117.54540320000000,,
Washington,Grant,Rural,97733,47.20753737,-119.4500749,,
Washington,Grays Harbor,Rural,75061,47.14003705,-123.7820567,,
Washington,Island,Rural,85141,48.14713305,-122.5216407,,
Washington,Jefferson,Rural,32221,47.75003077,-123.56097040000000,,
Washington,King,Seattle-Everett,2252782,47.49137892,-121.8346131,3074865,0.733
Washington,Kitsap,Bremerton,271473,47.63479026,-122.6436061,271473,1.000
Washington,Kittitas,Rural,47935,47.12521214,-120.67943900000000,,
Washington,Klickitat,Rural,22425,45.87325839,-120.7913598,,
Washington,Lewis,Rural,80707,46.57756476,-122.39257690000000,,
Washington,Lincoln,Rural,10939,47.57705241,-118.41943880000000,,
Washington,Mason,Rural,66768,47.35007586,-123.1863685,,
Washington,Okanogan,Rural,42243,48.54855019,-119.73872240000000,,
Washington,Pacific,Rural,22471,46.55418369,-123.7285716,,
Washington,Pend Oreille,Rural,13724,48.53234021,-117.2741804,,
Washington,Pierce,Tacoma,904980,47.03892768,-122.14059580000000,904980,1.000
Washington,San Juan,Rural,17582,48.60182783,-122.96745,,
Washington,Skagit,Rural,129205,48.48171488,-121.766131,,
Washington,Skamania,Rural,12083,46.02408726,-121.91644030000000,,
Washington,Snohomish,Seattle-Everett,822083,48.04615983,-121.7170703,3074865,0.267
Washington,Spokane,Spokane,522798,47.62113146,-117.4046494,522798,1.000
Washington,Stevens,Rural,45723,48.40035475,-117.8542701,,
Washington,Thurston,Olympia,290536,46.9291895,-122.82906560000000,290536,1.000
Washington,Wahkiakum,Rural,4488,46.29180040000000,-123.4250831,,
Washington,Walla Walla,Rural,60760,46.23040051,-118.4775539,,
Washington,Whatcom,Bellingham,229247,48.82227976,-121.74900180000000,229247,1.000
Washington,Whitman,Rural,50104,46.90022523,-117.52417630000000,,
Washington,Yakima,Yakima,250873,46.45738486,-120.73801260000000,250873,1.000
West Virginia,Barbour,Rural,16441,39.1307219,-80.00350858,,
West Virginia,Berkeley,Rural,119171,39.46704621,-78.02414609,,
West Virginia,Boone,Rural,21457,38.01974191,-81.69888019,,
West Virginia,Braxton,Rural,13957,38.70036159,-80.72011184,,
West Virginia,Brooke,Rural,21939,40.27367263,-80.57915332,,
West Virginia,Cabell,Huntington-Ashland,91945,38.42424062,-82.23855912,151408,0.607
West Virginia,Calhoun,Rural,7109,38.84315422,-81.11934872,,
West Virginia,Clay,Rural,8508,38.46231092,-81.07652217,,
West Virginia,Doddridge,Rural,8448,39.27057157,-80.70671527,,
West Virginia,Fayette,Rural,42406,38.02974928,-81.08286634,,
West Virginia,Gilmer,Rural,7823,38.9251277,-80.85952723,,
West Virginia,Grant,Rural,11568,39.10314817,-79.19440518,,
West Virginia,Greenbrier,Rural,34662,37.9463652,-80.45335881,,
West Virginia,Hampshire,Rural,23175,39.32103553,-78.60826476,,
West Virginia,Hancock,Rural,28810,40.51943859,-80.57461608,,
West Virginia,Hardy,Rural,13776,39.00683177,-78.85855301,,
West Virginia,Harrison,Rural,67256,39.2853852,-80.37919577,,
West Virginia,Jackson,Rural,28576,38.84263974,-81.68148753,,
West Virginia,Jefferson,Rural,57146,39.30776166,-77.86014147,,
West Virginia,Kanawha,Charleston/WV,178124,38.33860077,-81.52857054,234574,0.759
West Virginia,Lewis,Rural,15907,38.9947249,-80.49988181,,
West Virginia,Lincoln,Rural,20409,38.172154,-82.07017953,,
West Virginia,Logan,Rural,32019,37.8299889,-81.93528571,,
West Virginia,Marion,Rural,56072,39.50984542,-80.24244659,,
West Virginia,Marshall,Rural,30531,39.86064362,-80.66591062,,
West Virginia,Mason,Rural,26516,38.77071799,-82.02524219,,
West Virginia,McDowell,Rural,17624,37.38002939,-81.65083669,,
West Virginia,Mercer,Rural,58758,37.40481169,-81.11023142,,
West Virginia,Mineral,Rural,26868,39.41561583,-78.94104895,,
West Virginia,Mingo,Rural,23424,37.73048351,-82.13338365,,
West Virginia,Monongalia,Rural,105612,39.63218457,-80.04766838,,
West Virginia,Monroe,Rural,13275,37.56274716,-80.54577965,,
West Virginia,Morgan,Rural,17884,39.55439028,-78.26311676,,
West Virginia,Nicholas,Rural,24496,38.29617706,-80.79759588,,
West Virginia,Ohio,Rural,41411,40.0955451,-80.62203992,,
West Virginia,Pendleton,Rural,6969,38.68314479,-79.35084086,,
West Virginia,Pleasants,Rural,7460,39.37091679,-81.16771771,,
West Virginia,Pocahontas,Rural,8247,38.32758728,-80.00993811,,
West Virginia,Preston,Rural,33432,39.46770987,-79.66712803,,
West Virginia,Putnam,Charleston/WV,56450,38.50782345,-81.9082131,234574,0.241
West Virginia,Raleigh,Rural,73361,37.76936795,-81.2456041,,
West Virginia,Randolph,Rural,28695,38.769899,-79.87919615,,
West Virginia,Ritchie,Rural,9554,39.18094587,-81.06356878,,
West Virginia,Roane,Rural,13688,38.71622686,-81.35243568,,
West Virginia,Summers,Rural,12573,37.65390597,-80.86009693,,
West Virginia,Taylor,Rural,16695,39.33602617,-80.0421439,,
West Virginia,Tucker,Rural,6839,39.11240885,-79.57053576,,
West Virginia,Tyler,Rural,8591,39.46811972,-80.88772676,,
West Virginia,Upshur,Rural,24176,38.89285061,-80.23689136,,
West Virginia,Wayne,Rural,39402,38.14901357,-82.42287994,,
West Virginia,Webster,Rural,8114,38.49370949,-80.4202023,,
West Virginia,Wetzel,Rural,15065,39.6065771,-80.64016540000000,,
West Virginia,Wirt,Rural,5821,39.02775007,-81.37473928,,
West Virginia,Wood,Parkersburg-Marietta,83518,39.20967886,-81.5162836,143429,0.582
West Virginia,Wyoming,Rural,20394,37.612327,-81.54511071,,
Wisconsin,Adams,Rural,20220,43.96974651,-89.76782777,,
Wisconsin,Ashland,Rural,15562,46.31956891,-90.67837132,,
Wisconsin,Barron,Rural,45244,45.42372701,-91.84833627,,
Wisconsin,Bayfield,Rural,15036,46.52868768,-91.19716729,,
Wisconsin,Brown,Green Bay,264542,44.452655300000000,-88.00411844,264542,1.000
Wisconsin,Buffalo,Rural,13031,44.37835084,-91.75332578,,
Wisconsin,Burnett,Rural,15414,45.86303537,-92.36711412,,
Wisconsin,Calumet,Appleton-Oshkosh-Neenah,50089,44.0816316,-88.21780273,409881,0.122
Wisconsin,Chippewa,Eau Claire,64658,45.06939744,-91.28068855,169304,0.382
Wisconsin,Clark,Rural,34774,44.73483377,-90.61207486,,
Wisconsin,Columbia,Rural,57532,43.46492199,-89.33589004,,
Wisconsin,Crawford,Rural,16131,43.23870316,-90.93073686,,
Wisconsin,Dane,Madison,546695,43.06601594,-89.41733797,546695,1.000
Wisconsin,Dodge,Rural,87839,43.41576662,-88.70928178,,
Wisconsin,Door,Rural,27668,44.95856458,-87.30002707,,
Wisconsin,Douglas,Rural,43150,46.43222285,-91.91595768,,
Wisconsin,Dunn,Rural,45368,44.94562799,-91.8962481,,
Wisconsin,Eau Claire,Eau Claire,104646,44.726614,-91.28609183,169304,0.618
Wisconsin,Florence,Rural,4295,45.84963535,-88.39804137,,
Wisconsin,Fond du Lac,Rural,103403,43.75354908,-88.48885325,,
Wisconsin,Forest,Rural,9004,45.66678019,-88.77084892,,
Wisconsin,Grant,Rural,51439,42.8671731,-90.7063218,,
Wisconsin,Green,Rural,36960,42.6794956,-89.60243287,,
Wisconsin,Green Lake,Rural,18913,43.80025981,-89.04679553,,
Wisconsin,Iowa,Rural,23678,43.00050278,-90.13469017,,
Wisconsin,Iron,Rural,5687,46.26302338,-90.24295041,,
Wisconsin,Jackson,Rural,20643,44.31864893,-90.80566792,,
Wisconsin,Jefferson,Rural,84769,43.02054068,-88.77529134,,
Wisconsin,Juneau,Rural,26687,43.92456975,-90.11120239,,
Wisconsin,Kenosha,Kenosha,169561,42.57639354,-88.04051686,169561,1.000
Wisconsin,Kewaunee,Rural,20434,44.51727459,-87.61468386,,
Wisconsin,La Crosse,La Crosse,118016,43.90632465,-91.11451093,118016,1.000
Wisconsin,Lafayette,Rural,16665,42.66005229,-90.1317729,,
Wisconsin,Langlade,Rural,19189,45.26271619,-89.07483625,,
Wisconsin,Lincoln,Rural,27593,45.33737523,-89.73411273,,
Wisconsin,Manitowoc,Rural,78981,44.11946801,-87.80928853,,
Wisconsin,Marathon,Wausau,135692,44.89792533,-89.75863384,135692,1.000
Wisconsin,Marinette,Rural,40350,45.38553432,-88.03324600000000,,
Wisconsin,Marquette,Rural,15574,43.81911946,-89.40073763,,
Wisconsin,Menominee,Rural,4556,45.00422544,-88.70950714,,
Wisconsin,Milwaukee,Milwaukee-Waukesha,945726,43.00486062,-87.96733172,1575179,0.600
Wisconsin,Monroe,Rural,46253,43.94641218,-90.61881900000000,,
Wisconsin,Oconto,Rural,37930,45.02715345,-88.26807503,,
Wisconsin,Oneida,Rural,35595,45.70677897,-89.51944105,,
Wisconsin,Outagamie,Appleton-Oshkosh-Neenah,187885,44.41578887,-88.46565023,409881,0.458
Wisconsin,Ozaukee,Milwaukee-Waukesha,89221,43.38352225,-87.94625009,1575179,0.057
Wisconsin,Pepin,Rural,7287,44.58307413,-91.99949611,,
Wisconsin,Pierce,Rural,42754,44.71850291,-92.4224416,,
Wisconsin,Polk,Rural,43783,45.46130348,-92.44182875,,
Wisconsin,Portage,Rural,70772,44.47558711,-89.50152965,,
Wisconsin,Price,Rural,13351,45.68051754,-90.36098880000000,,
Wisconsin,Racine,Racine,196311,42.74753117,-88.05941254,196311,1.000
Wisconsin,Richland,Rural,17252,43.3762778,-90.43012729,,
Wisconsin,Rock,Janesville-Beloit,163354,42.67151616,-89.07147900000000,163354,1.000
Wisconsin,Rusk,Rural,14178,45.47498854,-91.1333012,,
Wisconsin,Sauk,Rural,64442,43.42574087,-89.94966132,,
Wisconsin,Sawyer,Rural,16558,45.87931905,-91.14504927,,
Wisconsin,Shawano,Rural,40899,44.78902246,-88.76443896,,
Wisconsin,Sheboygan,Sheboygan,115340,43.72099677,-87.94579284,115340,1.000
Wisconsin,St. Croix,Rural,90687,45.03437474,-92.45000068,,
Wisconsin,Taylor,Rural,20343,45.21179252,-90.5004405,,
Wisconsin,Trempealeau,Rural,29649,44.30360275,-91.35893614,,
Wisconsin,Vernon,Rural,30822,43.59422667,-90.8324691,,
Wisconsin,Vilas,Rural,22195,46.05467334,-89.51719204,,
Wisconsin,Walworth,Rural,103868,42.66858202,-88.54163073,,
Wisconsin,Washburn,Rural,15720,45.89838588,-91.79050449,,
Wisconsin,Washington,Milwaukee-Waukesha,136034,43.36863664,-88.22974712,1575179,0.086
Wisconsin,Waukesha,Milwaukee-Waukesha,404198,43.01833055,-88.30431188,1575179,0.257
Wisconsin,Waupaca,Rural,50990,44.47068056,-88.96534501,,
Wisconsin,Waushara,Rural,24443,44.11324419,-89.24317107,,
Wisconsin,Winnebago,Appleton-Oshkosh-Neenah,171907,44.06886922,-88.64477096,409881,0.419
Wisconsin,Wood,Rural,72999,44.45537896,-90.04158336,,
Wyoming,Albany,Rural,38880,41.65498705,-105.72354150000000,,
Wyoming,Big Horn,Rural,11790,44.52405055,-107.9960365,,
Wyoming,Campbell,Rural,46341,44.24886082,-105.54744040000000,,
Wyoming,Carbon,Rural,14800,41.69357844,-106.9326084,,
Wyoming,Converse,Rural,13822,42.97272268,-105.5081848,,
Wyoming,Crook,Rural,7584,44.58855102,-104.56977050000000,,
Wyoming,Fremont,Rural,39261,43.04183996,-108.6296893,,
Wyoming,Goshen,Rural,13211,42.08798185,-104.3534743,,
Wyoming,Hot Springs,Rural,4413,43.71930657,-108.44231740000000,,
Wyoming,Johnson,Rural,8445,44.04057166,-106.58451740000000,,
Wyoming,Laramie,Cheyenne,99500,41.30702520000000,-104.6887497,99500,1.000
Wyoming,Lincoln,Rural,19830,42.26376367,-110.6563997,,
Wyoming,Natrona,Casper,79858,42.96180148,-106.79788500000000,79858,1.000
Wyoming,Niobrara,Rural,2356,43.05607708,-104.47588960000000,,
Wyoming,Park,Rural,29194,44.52157546,-109.58528250000000,,
Wyoming,Platte,Rural,8393,42.13299116,-104.96633100000000,,
Wyoming,Sheridan,Rural,30485,44.79048913,-106.8862389,,
Wyoming,Sublette,Rural,9831,42.76558279,-109.91309220000000,,
Wyoming,Sweetwater,Rural,42343,41.65943896,-108.8827882,,
